Unnamed: 0,course_title,course_organization,course_certificate_type,course_time,course_rating,course_reviews_num,course_difficulty,course_url,course_students_enrolled,course_skills,course_summary,course_description,language_code
367,"Foundations: Data, Data, Everywhere",Google,Course,1 - 3 Months,4.8,59.9k,Beginner,https://www.coursera.org/learn/foundations-data,"1,077,990","['Spreadsheet', 'Data Cleansing', 'Data Analysis', 'Data Visualization (DataViz)', 'SQL']","['Identify common job responsibilities of entry-level UX designers and other teams you might work with. ', 'Understand foundational concepts in UX design, such as user-centered design, the design process, accessibility, and equity-focused design. ', 'Explain why design sprints are an important and useful part of a UX designer’s work.']","Foundations of User Experience (UX) Design is the first of a series of seven courses that will equip you with the skills needed to apply to entry-level jobs in user experience design. UX designers focus on the interactions that people have with products like websites, mobile apps, and physical objects. UX designers make those everyday interactions usable, enjoyable, and accessible. The role of an entry-level UX designer might include empathizing with users, defining their pain points, coming up with ideas for design solutions, creating wireframes, prototypes, and mockups, and testing designs to get feedback. 
Current UX designers and researchers at Google will serve as your instructors, and you will complete hands-on activities that simulate real-world UX design scenarios.

Learners who complete the seven courses in this certificate program should be equipped to apply for entry-level jobs as UX designers. No previous experience is necessary.

By the end of this course, you will be able to: 
   - Define the field of UX and explain why it’s important for consumers and businesses.
   - Understand foundational concepts in UX design, such as user-centered design, the design thinking framework, accessibility, and equity-focused design. 
   - Identify the factors that contribute to great user experience design.
   - Review common job responsibilities of entry-level UX designers and teams that they work with.
   - Explore job opportunities and career paths within the field of user experience.  
   - Explain why design sprints are an important and useful part of a UX designer’s work.
  - Describe common UX research methods. 
   - Identify and account for biases in UX research.
",en
585,Introduction to Industrial Bioprocess Development,Technical University of Denmark (DTU),Course,1 - 3 Months,4.8,767,Beginner,https://www.coursera.org/learn/industrial-bioprocess-development,"37,298","['bioprocess engineering', 'biomanufacturing', 'Microbiology', 'Biotechnology']","['The major challenges of the U.S.healthcare system', 'Issues you may encounter in efforts to improve healthcare delivery and the healthcare system', 'Who the key stakeholders are in the U.S. healthcare system']","Solving the problems and challenges within the U.S. healthcare system requires a deep understanding of how the system works. Successful solutions and strategies must take into account the realities of the current system. 
This course explores the fundamentals of the U.S. healthcare system. It will introduce the principal institutions and participants in healthcare systems, explain what they do, and discuss the interactions between them. The course will cover physician practices, hospitals, pharmaceuticals, and insurance and financing arrangements. 

We will also discuss the challenges of healthcare cost management, quality of care, and access to care. While the course focuses on the U.S. healthcare system, we will also refer to healthcare systems in other developed countries.



In support of improving patient care, Stanford Medicine is jointly accredited by the Accreditation Council for Continuing Medical Education (ACCME), the Accreditation Council for Pharmacy Education (ACPE), and the American Nurses Credentialing Center (ANCC), to provide continuing education for the healthcare team. Visit the FAQs below for important information regarding 1) Date of the original release and expiration date; 2) Accreditation and Credit Designation statements; 3) Disclosure of financial relationships for every person in control of activity content.
",en
472,Human Resource Management: HR for People Managers,University of Minnesota,Specialization,3 - 6 Months,4.8,13.8k,Beginner,https://www.coursera.org/specializations/human-resource-management,"174,464","['Performance Management', 'interviewing', 'Human Resources (HR)', 'Onboarding', 'managing people']","['Understanding alternative approaches to managing human resources and appreciating the diversity of factors that motivate workers', 'Applying best practices for hiring and rewarding employees, and for managing employee performance', 'Avoiding key mistakes in (mis)managing human resources']","Do you have people reporting to you that need managing? Or perhaps you want to consider a career in human resources? Or freshen up your HR knowledge?
This specialization provides a robust introduction to the key principles, policies, and practices of human resource management. The specialization begins with a foundational course that considers alternative approaches to managing human resources, provides a background to the U.S. legal context in which employees are hired, fired, rewarded, and managed, and outlines the different reasons that people are motivated to work. The remaining three courses tackle three core areas that all managers should understand: hiring employees, evaluating their performance, and rewarding them. Throughout the courses, an accessible, scientific approach is embraced such that best practices and practical tips are informed by research, but presented in accessible, applied ways. 
Upon completing the specialization, learners will have a deeper understanding of what works in the workplace, including a toolkit of best practices for hiring, managing, and rewarding employees. 
The specialization will be valuable for managers and entrepreneurs taking on these responsibilities as well as anyone else interested in the fundamental principles of human resource management. The Capstone Project will provide an opportunity to apply this knowledge to a real situation, including your own organization or work unit if desired.
Applied Learning Project
The projects apply the knowledge learned to specific work groups of your choosing (e.g., your own work team). You will learn how to proactively identify key challenges around staffing, performance management, and compensation and then use this to construct strategies and plans for addressing these challenges in the context of your chosen work group.
",en
469,How to Play Guitar,Berklee,Specialization,3 - 6 Months,4.8,2.5k,Beginner,https://www.coursera.org/specializations/play-guitar,"31,713","['Music', 'Guitar scales', 'guitar performance', 'Guitar chords', 'Guitar']",[],"Have you always wanted to play the guitar, but never knew where to start? Whether you’re just picking up the guitar for the first time or you just want to brush up on your skills, the Guitar Techniques specialization created by Berklee College of Music will help you practice the techniques you need to bring your playing to the next level. Throughout this 16-week specialization, you’ll lay a firm foundation by learning and practicing major, minor, and pentatonic scales as well as triads and chords. You’ll also practice improvising, writing melodies and licks, and playing through lead sheets. By the end of this specialization, you’ll have learned the skills and confidence to perform your favorite songs in front of an audience. 
Applied Learning Project
Throughout this specialization, you will practice and perform various guitar techniques and skills including scales, chords, strumming, and picking. You'll practice your new skills up and down the guitar neck and in different positions. You'll also perform rhythm and melody lines reading a lead sheet, using tablature and notation. 
",en
590,Introduction to Marketing,University of Pennsylvania,Course,1 - 3 Months,4.8,2.6k,Mixed,https://www.coursera.org/learn/wharton-marketing,"93,061","['Positioning (Marketing)', 'Marketing', 'Marketing Strategy', 'Customer Satisfaction']","['Identify the key components of the ML lifecycle and pipeline and compare the ML modeling iterative cycle with the ML product deployment cycle.', 'Understand how performance on a small set of disproportionately important examples may be more crucial than performance on the majority of examples.', 'Solve problems for structured, unstructured, small, and big data. Understand why label consistency is essential and how you can improve it.']","In the first course of Machine Learning Engineering for Production Specialization, you will identify the various components and design an ML production system end-to-end: project scoping, data needs, modeling strategies, and deployment constraints and requirements; and learn how to establish a model baseline, address concept drift, and prototype the process for developing, deploying, and continuously improving a productionized ML application.
Understanding machine learning and deep learning concepts is essential, but if you’re looking to build an effective AI career, you need production engineering capabilities as well. Machine learning engineering for production combines the foundational concepts of machine learning with the functional expertise of modern software development and engineering roles to help you develop production-ready skills. 

Week 1: Overview of the ML Lifecycle and Deployment
Week 2: Selecting and Training a Model
Week 3: Data Definition and Baseline
",en
591,Introduction to Mathematical Thinking,Stanford University,Course,1 - 3 Months,4.8,12.5k,Intermediate,https://www.coursera.org/learn/mathematical-thinking,"369,571","['Number Theory', 'Real Analysis', 'Mathematical Logic', 'Language']",[],"Taught by three of Wharton's top faculty in the marketing department, consistently ranked as the #1 marketing department in the world, this course covers three core topics in customer loyalty: branding, customer centricity, and practical, go-to-market strategies.
You’ll learn key principles in

- Branding: brand equity is one of the key elements of keeping customers in a dynamic world in which new startups are emerging constantly. 
- Customer centricity: not synonymous with customer service, customer centricity starts with customer focus and need-gathering. 
- Go-to-market strategies: understand the drivers that influence customers and see how these are implemented prior to making an investment. 

Complete this course as part of Wharton's Business Foundations Specialization, and you'll have the opportunity to take the Capstone Project and prepare a strategic analysis and proposed solution to a real business challenge from Wharton-governed companies like Shazam and SnapDeal or to a challenge faced by your own company or organization. Wharton-trained staff will evaluate the top submissions, and leadership teams at Shazam and SnapDeal will review the highest scoring projects prepared for their companies.
",en
497,IBM Project Manager,SkillUp EdTech,Professional Certificate,3 - 6 Months,4.8,1.8k,Beginner,https://www.coursera.org/professional-certificates/ibm-project-manager,"5,661","['Project initiation', 'Communication', 'Risk Management', 'Leadership', 'Project Management']","['Master the most up-to-date concepts, tools, principles, and language project managers use in their daily roles.', 'Track and manage projects, including addressing difficult client situations and how activities shift throughout the project management lifecycle.', 'Incorporate Agile concepts of adaptive planning, iterative development, and continuous improvement leading to early deliveries and customer value.', 'Apply your skills to projects and build a portfolio that showcases your proficiency to employers while preparing for the CAPM certification exam.']","Prepare for a career in the high-growth field of project management. In this program, you’ll develop the skills, knowledge, and portfolio to have a competitive edge in the job market as an entry-level project manager in as little as 3 months. No prior knowledge or experience required.  
Project Managers are the backbone of any organization. They plan, track, and manage projects to successful completion, work cross-functionally to guide team members, manage risks, and create a strong channel of communication amongst stakeholders. The demand for project managers who can lead a project to a successful completion has never been greater in our ever-changing, fast-paced world. 
You’ll learn in-demand skills used by professional project managers including the processes and tools needed to set up a project for success, gain a comprehensive understanding of project management concepts, and learn project management methodologies including Agile. 
By the end of this program, you’ll have a portfolio of projects to demonstrate your proficiency, including developing project timelines, roles and responsibility matrices, stakeholder management tools, and communications plans. You’ll also unlock exclusive access to career support resources and a Professional Certificate from IBM to help you in your job search.
 In addition, this program is designed to help you prepare for attaining project management certifications such as the CAPM certification from PMI.
Applied Learning Project
This Professional Certificate has a strong emphasis on applied learning and includes a series of hands-on activities. In these exercises, you’ll take the theory and skills you’ve gained and apply it to real-world scenarios. From building a timeline, tracking issues, or setting up a communications plan, we’ll provide realistic scenarios you might encounter as a project manager.
Towards the end of the program are two final courses designed to bring everything together to test your practical skills in project management. A capstone course will test your practical skills and help you build a portfolio of skills and projects you can share in future interviews. In addition, the final course in the Professional Certificate is an exam that was designed to help prepare you for the CAPM certification exam.
",en
563,Introduction to DevOps,IBM,Course,1 - 3 Months,4.8,1.4k,Beginner,https://www.coursera.org/learn/intro-to-devops,"62,379","['Cloud Native', 'Devops', 'CI/CD', 'agile', 'TDD/BDD']",[],"The mouth is the window into human health.  This course provides an overview of dental medicine to engage, educate, excite and assist you in improving the oral health of your patients and members of your community. We will review topics in dental medicine including scope of the field, what to expect in function, and some of the many ways that dysfunction may present for different patients. This will include discussions of mouth, jaw, and tooth anatomy, pathology, and treatment. We will talk about differences between patients and the unique roles that different members of the dental field may play in treatment depending on the patient and condition. This course starts from basic concepts and proceeds to review trends in current research and technology. We offer scientific background, some skills for patient evaluation and interview, and some suggestions for further learning for those interested in or involved in dental education.
",en
501,IT Security: Defense against the digital dark arts,Google,Course,1 - 3 Months,4.8,20.8k,Beginner,https://www.coursera.org/learn/it-security,"354,658","['Cybersecurity', 'Wireless Security', 'Cryptography', 'Network Security']",[],"This course covers a wide variety of IT security concepts, tools, and best practices. It introduces threats and attacks and the many ways they can show up. We’ll give you some background of encryption algorithms and how they’re used to safeguard data. Then, we’ll dive into the three As of information security: authentication, authorization, and accounting. We’ll also cover network security solutions, ranging from firewalls to Wifi encryption options. The course is rounded out by putting all these elements together into a multi-layered, in-depth security architecture, followed by recommendations on how to integrate a culture of security into your organization or team.
At the end of this course, you’ll understand:
● how various encryption algorithms and techniques work as well as their benefits and limitations.
● various authentication systems and types.
● the difference between authentication and authorization.
● how to evaluate potential risks and recommend ways to reduce risk.
● best practices for securing a network.
● how to help others to grasp security concepts and protect themselves.
",en
558,Introduction to Data Engineering,IBM,Course,1 - 4 Weeks,4.8,13.3k,Beginner,https://www.coursera.org/learn/introduction-to-data-engineering,"407,164","['Data Science', 'Information Engineering', 'Database (DBMS)', 'NoSQL', 'SQL']","['Explain what Data Analytics is and the key steps in the Data Analytics process', 'Differentiate between different data roles such as Data Engineer, Data Analyst, Data Scientist, Business Analyst, and Business Intelligence Analyst', 'Describe the different types of data structures, file formats, and sources of data', 'Describe the data analysis process involving collecting, wrangling, mining, and visualizing data']","Ready to start a career in Data Analysis but don’t know where to begin? This course presents you with a gentle introduction to Data Analysis, the role of a Data Analyst, and the tools used in this job. You will learn about the skills and responsibilities of a data analyst and hear from several data experts sharing their tips & advice to start a career. This course will help you to differentiate between the roles of Data Analysts, Data Scientists, and Data Engineers. 
You will familiarize yourself with the data ecosystem, alongside Databases, Data Warehouses, Data Marts, Data Lakes and Data Pipelines. Continue this exciting journey and discover Big Data platforms such as Hadoop, Hive, and Spark.  

By the end of this course you’ll be able to understand the fundamentals of the data analysis process including gathering, cleaning, analyzing and sharing data and communicating your insights with the use of visualizations and dashboard tools. 

This all comes together in the final project where it will test your knowledge of the course material, and provide a real-world scenario of data analysis tasks.  

This course does not require any prior data analysis, spreadsheet, or computer science experience.
",en
532,International Humanitarian Law in Theory and Practice,Universiteit Leiden,Course,1 - 3 Months,4.8,1.6k,Beginner,https://www.coursera.org/learn/international-humanitarian-law,"58,456","['International Humanitarian Law', 'International Law', 'Law']",[],"“International Humanitarian Law in Theory and Practice” is the first MOOC of the Kalshoven-Gieskes Forum on International Humanitarian Law, which is the platform within the Grotius Centre for International Legal Studies of Leiden University for the research, teaching and dissemination of international humanitarian law (IHL). 
In this course, Prof. Robert Heinsch, Dr. Giulia Pinzauti and Dr. Emma Irving will give you a deep insight into the rules that govern armed conflict, and aim to mitigate human suffering on the battlefield. You will explore the why and how of IHL, followed by the different types of conflict. In no time you will find out which rules apply to the civil war in Syria, the military intervention in Ukraine and the occupation of the West Bank. During this course, you will learn how hostilities should be waged: Which weapons can be used by combatants and other fighters? And, who should never be a target during military operations? We will also look into the concept of protected persons, and you will find out how IHL affords protection to the sick and wounded, medical personal, detainees, children, journalists and other persons who are not - or not anymore - fighting. At the end of this course, you are introduced to the different implementation and enforcement mechanisms that aim to increase respect for IHL. Here, you are invited to think critically whether IHL works!

Throughout this course you will benefit from a mix of theory and practice, which is at the heart of the vision and mandate of the Kalshoven-Gieskes Forum. You can participate for instance in an ongoing case study where drones are flying over the fictitious country Arfula, and detainees are locked up in tiny cells. Or, you can join our discussions about IHL success stories and the major IHL challenges we face today, with distinguished speakers from the International Committee of the Red Cross and US Naval War College! This course is free to join and to participate in. There is the possibility to get a verified certificate for the course, which is a paid option. If you want a certificate, but are unable to pay for it, you can request financial aid via Coursera.
",en
535,International Leadership and Organizational Behavior,Università Bocconi,Course,1 - 3 Months,4.8,3.1k,Mixed,https://www.coursera.org/learn/organizational-behavior,"123,968","['Social Network', 'Leadership', 'Management', 'Cross-Cultural Communication']",[],"Leaders in business and non-profit organizations increasingly work across national borders and in multi-cultural environments. You may work regularly with customers or suppliers abroad, or be part of a globally dispersed cross-functional team, or an expatriate manager on an international assignment. You may be a member of a global online community, or a development aid worker collaborating with an international network of partner organizations. In all of these contexts, your effectiveness as a leader depends on how well you understand and are able to manage individual and collective behaviors in an intercultural context. 
In this course – together with a team of Bocconi expert faculty and Bocconi alumni – we’ll explore the theory and practice of international and intercultural leadership and organizational behavior. Social science research has revealed systematic ways in which our behavior differs across cultural contexts – enabling us to more effectively work across borders. Insights from psychology, neuroscience, sociology and anthropology, from communication studies and from management scholarship allow us to understand what shapes individual and group decision making, what enhances or weakens team performance, and how we can build and use our social networks. And the shared practical experience of international leaders allows us to identify concrete steps to enhancing intercultural leadership competence, and to be cognizant of common leadership challenges.

Learning about organizational behavior provides a great opportunity to develop your leadership skills and to reflect on your own behavioral tendencies. How do you usually make important decisions? What motivates you and how do you try motivating others? How successfully do you leverage and integrate diverse skills and views in a team? Do you prefer professional relationships with a close-knit group of trusted colleagues, or with a far-flung network of acquaintances from all walks of life?

If you really want to learn how organizations behave and take decisions and at the same time develop leadership skills, then this is the course for you.

We are looking forward to welcoming you and supporting you on this journey of learning and discovery. 

COURSE SYLLABUS
Week 1 - Leadership Acumen. International perspective on leadership, common traps & challenges, and opportunities of intercultural leadership. 
Week 2 - Navigating Culture. Impact of cultural differences on organizations, decoding culture, culture classifications and stereotyping, developing intercultural intelligence. 
Week 3 - Communication. Communication and its impact on leadership identity and relationships, managing communication to improve decision making, steps for developing your intercultural communication skills.
Week 4 - Motivation. Views on individual motivation, cultural differences in motivation, developing motivation and commitment in teams.
Week 5 - Networking. Patterns of interpersonal relationships in/across organizations, strategically developing social networks and social capital, norms for networking across cultures.
Week 6 - Conflict. Effective / defective conflict management approaches, dealing with ethical dilemmas.

Thanks to the participation of our alumni and of the Bocconi Alumni Association, participants will have practical insights on international leadership.

RECOMMENDED BACKGROUND
All are welcome! Some prior exposure to basic issues of organizational behavior (communication, decision making, motivation, etc.) is useful, but not required.
",en
529,Intellectual Property Law,University of Pennsylvania,Specialization,3 - 6 Months,4.8,1.2k,Intermediate,https://www.coursera.org/specializations/introduction-intellectual-property,"19,911","['Brand Management', 'Strategic Thinking', 'Planning', 'Intellectual Property', 'Business Strategy']","['Identify the types of intellectual property protection available under U.S. law', 'Evaluate your options for protecting your creative innovations with copyright law', 'Analyze and interpret a patent document for a competing product', 'Develop strategies for protecting and maximizing your brand with a comprehensive trademark strategy']","Intellectual property is the currency of the tech world. The pharmaceutical patent for Lipitor generated over $100 billion in revenue, the copyright for the Harry Potter franchise has generated over $25 billion to date, and the trademarked brands of the world’s largest tech companies now eclipse $100 billion in value. But what makes these intangible assets so valuable?
Through the courses in this specialization, you will learn the differences between the various forms of U.S. intellectual property rights, including patents, copyrights, and trademarks, and their various applications to human innovations. Drawing from that knowledge, you will then work to develop a trademark strategy for a company, analyze a patent document, and address a copyright cease-and-desist request. After completing these hands-on projects, you will have the necessary framework to craft integrated intellectual property strategies tailored to an organization’s core business goals.
Applied Learning Project
  Through the various projects on developing a trademark strategy, analyzing a patent document,  and addressing a copyright cease-and-desist request,  you will develop integrated intellectual property strategies tailored to an organization’s core business goals. 
",en
528,Integrative Nursing,University of Minnesota,Specialization,3 - 6 Months,4.8,786,Beginner,https://www.coursera.org/specializations/integrative-nursing,"2,247","['integrative healthcare', 'wellbeing', 'patient-centered care', 'improved symptom management', 'evidence-based practice', 'symptom management', 'healthcare', 'Stress Management', 'Pain Management', 'whole-person care', 'Mindfulness', 'integrative medicine']","['Assess  the current and potential role for Integrative Nursing in health and healthcare, including your own workplace.', 'Discuss the evidence base for use of integrative therapies, including historical, clinical, and research data.   ', 'Assess if a therapy is appropriate, Educate patients about  benefit and risk, Administer or advise on use, and Evaluate if the therapy was useful.', 'Apply Integrative Nursing principles and strategies to patient care and symptom management.  ']","You will identify ways to implement the six principles of Integrative Nursing in your work setting, then learn how to practice and apply specific integrative therapies at work, in alignment with the research evidence and safety and quality considerations.  In short, you will be ready to partner with patients on developing a plan of integrative care that fits their needs and preferences.  Each course is eligible for Minnesota Board of Nursing continuing education requirements and may be eligible for CE credit from other professional boards.
Applied Learning Project
Each course in this Specialization includes a peer-reviewed project that applies Integrative Nursing principles and/or integrative therapies to a specific situation. Throughout, the focus will be on assessing patient needs and educating and advising patients in clear, simple, and patient-centered language.  
",en
524,Inspiring and Motivating Individuals,University of Michigan,Course,1 - 4 Weeks,4.8,5.4k,Beginner,https://www.coursera.org/learn/motivate-people-teams,"216,376","['goal setting', 'Communication', 'Leadership', 'Leadership Development']","['Learn how to create a shared vision for your team and effectively communicate it to your teammates.', 'Set effective goals and expectations.Understand the most important needs and drivers of performance across cultures.']","In this course, you will learn how to create a shared vision for your team and effectively communicate it to your teammates. You will also learn how to set effective goals and expectations in a way that best enables your team to attain the shared vision. Finally, you will understand the most important needs and drivers of performance across cultures, and will learn to align rewards with desired behaviors so that your teammates are motivated to attain the team’s objectives. 
Motivation represents a crucial challenge for contemporary organizations: A recent Gallup poll revealed that only 13% of workers worldwide exhibit high levels of engagement and motivation. We will show you why these motivation problems are not simply due to a “bad” or “unmotivated” team member. Rather, motivation is very much driven by what work conditions we create for our teammates, how we structure goals and objectives, and how we reward people for the accomplishment of those goals. This course will help you diagnose and solve motivation problems so that you can bring out the best in your people.
",en
521,Innovation: From Creativity to Entrepreneurship,University of Illinois at Urbana-Champaign,Specialization,3 - 6 Months,4.8,3.2k,Beginner,https://www.coursera.org/specializations/innovation-creativity-entrepreneurship,"31,488","['Creativity', 'Business Model', 'Entrepreneurship', 'Innovation Management', 'Innovation']",[],"In a world characterized by
volatility, uncertainty, complexity, and ambiguity, leaders require robust
innovation skills. Thinking flexibly and developing an entrepreneurial mindset
are critical to thriving in uncertain business environments. This specialization
addresses how to recognize and question assumptions and constraints to identify
and capitalize on opportunities. Learning to change the rules of the game by
creating innovative value propositions and discovering new market positions for
sustained competitive advantage are some of the actionable lessons in this
specialization. 
This
specialization will be of value to both aspiring and practicing entrepreneurs
as well as employees in established firms who are interested in becoming
innovative leaders in an interconnected world. 
This
specialization is part of Gies College of Business’ suite of online programs,
including the iMBA and iMSM. Learn more about admissions into the programs
and explore how your Coursera work can be leveraged if accepted into a degree
program hereOpens in a new tab.

 
Applied Learning Project
The capstone for the specialization will provide a learning experience that integrates across all the courses within it. It will involve analysis of a situation concerning a new enterprise – a venture of one’s own or within a larger organization – to develop the current business model and compare against alternative business models so as to identify potential opportunities and challenges. 
",en
545,"Introduction to Biology: Ecology, Evolution, & Biodiversity",Rice University,Specialization,3 - 6 Months,4.8,2.5k,Beginner,https://www.coursera.org/specializations/introduction-to-biology,"103,381","['Ecosystem Model', 'Concept mapping and visualization', 'Interdisciplinary thinking', 'Inspecting specimens', 'Communicating scientific ideas', 'Interpreting phylogenetic trees', 'Examining ideas', 'Researching scientific articles', 'Recording observations', 'Identifying species']","['Distinguish between front-end, back-end, and full-stack developers.', 'Create and style a webpage with HTML and CSS.', 'The benefits of working with UI frameworks.']","Welcome to Introduction to Back-End Development, the first course in the Meta Back-End Developer program.  
This course is a good place to start if you want to become a web developer. You will learn about the day-to-day responsibilities of a web developer and get a general understanding of the core and underlying technologies that power the internet. You will learn how front-end developers create websites and applications that work well and are easy to maintain. 

You’ll be introduced to the core web development technologies like HTML and CSS and get opportunities to practice using them. You will also be introduced to modern UI frameworks such as Bootstrap and React that make it easy to create interactive user experiences. 

By the end of the course, you will be able to: 
- Describe the front-end developer role 
- Explain the core and underlying technologies that power the internet 
- Use HTML to create a simple webpage 
- Use CSS to control the appearance of a simple webpage 
- Explain what React is 
- Describe the applications and characteristics of the most popular UI frameworks 

For the final project in this course, you will create and edit a webpage using HTML and the Bootstrap CSS framework. Using a responsive layout grid, you will construct a responsive webpage containing text and images that looks great on any size screen. 

This is a beginner course intended for learners eager to learn the fundamentals of web development. To succeed in this course, you do not need prior web development experience, only basic internet navigation skills and an eagerness to get started with coding.
",en
515,"Influencing: Storytelling, Change Management and Governance",Macquarie University,Specialization,3 - 6 Months,4.8,3.5k,Beginner,https://www.coursera.org/specializations/influencing-storytelling-change-management,"30,414","['Change Management', 'Communication', 'Negotiation', 'Risk governance']","['Apply a range of communication strategies to a variety of contexts to build rapport, overcome resistance, and find acceptance', 'Expand your knowledge of, and personal competence in, negotiation and conflict resolution', 'Develop a creative and practical change capability: the discipline of influencing yourself and others to achieve a purpose', 'Design risk governance structures to ensure that your organisation achieves its objectives, engaging all the relevant stakeholders']","The ability to influence without force or coercion is important in any organization and at all levels. Modern managers must master the art of persuasive communication, adapt to the needs of the audience, construct a good narrative and inspire the audience to act (Communicate with Impact). They must learn to design and negotiate both informal and complex agreements, and do this in diverse workplace cultures (Negotiate and Resolve Conflict). 
The Specialization applies influencing methods in two areas of great importance: change management and risk governance. Successful change management eludes many individuals and organizations, so we propose a new approach to enable you to inspire and lead transformations (Manage Change). Similarly, in the post-financial crisis environment, many organizations acknowledge the need for effective risk governance but few, if any, have achieved it. We present evidence-based methods that will help your organization achieve its objectives (Engage the Board). 
Applied Learning Project
The ability to influence without force or coercion is important in any organization and at all levels. Modern managers must master the art of persuasive communication, adapt to the needs of the audience, construct a good narrative and inspire the audience to act (Communicate with Impact). They must learn to design and negotiate both informal and complex agreements, and do this in diverse workplace cultures (Negotiate and Resolve Conflict). 
The Specialization applies influencing methods in two areas of great importance: change management and risk governance. Successful change management eludes many individuals and organizations, so we propose a new approach to enable you to inspire and lead transformations (Manage Change). 
Similarly, in the post-financial crisis environment, many organizations acknowledge the need for effective risk governance but few, if any, have achieved it. We present evidence-based methods that will help your organization achieve its objectives (Engage the Board)
",en
514,Infectious Disease Modelling,Imperial College London,Specialization,1 - 3 Months,4.8,277,Intermediate,https://www.coursera.org/specializations/infectious-disease-modelling,"7,330","['Modeling', 'R Programming']","['Construct valid mathematical models capturing the natural history of a given infectious disease. ', 'Implement a mathematical model in R, calibrating it against epidemiological data in order to estimate key model parameters  ', 'Use a calibrated model to create model projections for different intervention scenarios  ', 'Explain the strengths and limitations of a mathematical model in relation to given research and policy questions ']","Mathematical modelling is increasingly being used to support public health decision-making in the control of infectious diseases. This specialisation aims to introduce some fundamental concepts of mathematical modelling with all modelling conducted in the programming language R - a widely used application today. 
The specialisation will suit you if you have a basic working knowledge of R, but would also like to learn the necessary basic coding skills to write simple mathematical models in this language. While no advanced mathematical skills are required, you should be familiar with ordinary differential equations, and how to interpret them. You'll receive clear instruction in the basic theory of  infectious  disease  modelling alongside practical, hands-on experience  of  coding  models  in  the programming  language  R. 
",en
554,Introduction to Corporate Finance,University of Pennsylvania,Course,1 - 4 Weeks,4.8,397,Mixed,https://www.coursera.org/learn/wharton-finance,"34,188","['Discounted Cash Flow', 'Decision-Making', 'Corporate Finance', 'Cash Flow Analysis']","['How to identify various components of a computer system.', 'How to explain the way in which computer components interact with an operating system.', 'How to describe the basics of the cybersecurity landscape.', 'How to describe various business computing environments.']","If you're interested in a cybersecurity career but don't know where to start, you've arrived at the right place! 
This course forms part of a series of courses that offers a good starting point for a career in cybersecurity.  It will help you gain knowledge and skills related to Computers and Operating Systems, Enterprise Systems, and Security, including Business Systems Applications. This course gets you one step closer to the Microsoft Cybersecurity Analyst Professional Certificate, which requires no degree or prior experience.  

 After completing this course, you’ll be able to:   

•	Identify the various components of a computer system  
•	Explain how the various components of a computer system interact with an operating system  
•	Describe the basics of the cybersecurity landscape  
•	Describe the various business computing environments   
 

This is also a great way to prepare for the Microsoft SC-900 exam. By passing the SC-900 exam, you’ll earn the Microsoft Security, Compliance, and Identity Fundamentals Certification.
",en
592,Introduction to Microsoft Azure Cloud Services,Microsoft,Course,1 - 4 Weeks,4.8,2.6k,Beginner,https://www.coursera.org/learn/microsoft-azure-cloud-services,"461,103","['Microsoft Azure', 'Cloud Computing']",[],"Learn how to think the way mathematicians do – a powerful cognitive process developed over thousands of years.
Mathematical thinking is not the same as doing mathematics – at least not as mathematics is typically presented in our school system. School math typically focuses on learning procedures to solve highly stereotyped problems. Professional mathematicians think a certain way to solve real problems, problems that can arise from the everyday world, or from science, or from within mathematics itself. The key to success in school math is to learn to think inside-the-box. In contrast, a key feature of mathematical thinking is thinking outside-the-box – a valuable ability in today’s world. This course helps to develop that crucial way of thinking.
",en
460,Health Informatics,Johns Hopkins University,Specialization,3 - 6 Months,4.8,348,Beginner,https://www.coursera.org/specializations/health-informatics,"39,296","['Data Science', 'Decision Support System', 'Health Informatics', 'Health Care', 'Informatics']","['Identify social, behavioral, and psychological factors that influence health and health care.', 'Inform clinical care, public health programs, and health policy through results of empirical studies.', 'Utilize best practices from clinical psychology and public health to make informed health decisions and to optimize health behaviors.', 'Apply theory, methods, and research results in the social and behavioral sciences to public health practice and policy.']","Humans often fail to make rational decisions that affect their health. This course seeks to heighten understanding of the social and behavioral factors that contribute to health decisions and behaviors, with an ultimate goal of learning how to utilize these factors in improving public health efforts. Through a set of experiential learning exercises, students will learn to apply the science of health behavior change in their own lives. The course is appropriate for students interested in health care and public health, as well as individuals who are interested in learning to apply the science of behavior change to improve their personal wellbeing.
",en
